Year,Era,Match_Type,Neutral,Home_Win
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Official,0,Win
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Official,0,Win
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Friendly,0,Win
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Friendly,0,Win
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Official,0,Win
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Friendly,0,Win
1978,1972-1991,Official,0,Win
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Official,0,Win
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Official,0,Win
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Friendly,0,Win
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Friendly,0,Win
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Friendly,0,Win
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Friendly,0,Win
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Friendly,0,Win
1978,1972-1991,Friendly,0,Win
1978,1972-1991,Official,0,Win
1978,1972-1991,Friendly,0,Win
1978,1972-1991,Official,0,Win
1978,1972-1991,Friendly,0,Win
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Friendly,0,Win
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Official,0,Win
1978,1972-1991,Friendly,0,Win
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Official,0,Win
1978,1972-1991,Friendly,0,Win
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Friendly,0,Win
1978,1972-1991,Friendly,0,Win
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Friendly,0,Win
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Friendly,0,Win
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,0,Win
1978,1972-1991,Friendly,0,Win
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,0,Win
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Friendly,0,Win
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Friendly,0,Win
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,0,Win
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Friendly,0,Win
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,0,Win
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Friendly,0,NotWin
1978,1972-1991,Friendly,0,Win
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Friendly,0,Win
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Official,1,NotWin
1978,1972-1991,Friendly,0,Win
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Official,1,Win
1978,1972-1991,Official,0,NotWin
1978,1972-1991,Official,1,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Official,1,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,1,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,1,Win
1979,1972-1991,Friendly,1,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,1,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,1,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,1,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,1,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,1,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,1,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,1,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,1,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,1,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,1,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,1,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,1,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,1,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,1,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,1,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Friendly,1,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Friendly,1,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,1,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,1,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,1,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,1,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,1,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Friendly,1,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,1,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Friendly,1,Win
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,1,NotWin
1979,1972-1991,Friendly,0,NotWin
1979,1972-1991,Official,0,NotWin
1979,1972-1991,Official,0,Win
1979,1972-1991,Friendly,0,Win
1979,1972-1991,Friendly,0,Win
1980,1972-1991,Friendly,0,NotWin
1980,1972-1991,Friendly,0,NotWin
1980,1972-1991,Friendly,0,Win
1980,1972-1991,Friendly,0,NotWin
1980,1972-1991,Friendly,0,Win
1980,1972-1991,Friendly,0,Win
1980,1972-1991,Friendly,0,NotWin
1980,1972-1991,Friendly,0,NotWin
1980,1972-1991,Friendly,0,Win
1980,1972-1991,Friendly,0,NotWin
1980,1972-1991,Friendly,0,NotWin
1980,1972-1991,Friendly,0,Win
1980,1972-1991,Friendly,0,NotWin
1980,1972-1991,Friendly,0,NotWin
1980,1972-1991,Friendly,0,NotWin
1980,1972-1991,Official,0,Win
1980,1972-1991,Friendly,0,NotWin
1980,1972-1991,Official,0,Win
1980,1972-1991,Official,1,Win
1980,1972-1991,Official,1,NotWin
1980,1972-1991,Friendly,0,NotWin
1980,1972-1991,Official,1,NotWin
1980,1972-1991,Official,0,NotWin
1980,1972-1991,Friendly,0,NotWin
1980,1972-1991,Official,1,NotWin
1980,1972-1991,Official,0,NotWin
1980,1972-1991,Official,1,NotWin
1980,1972-1991,Friendly,0,Win
1980,1972-1991,Official,1,NotWin
1980,1972-1991,Friendly,0,Win
1980,1972-1991,Official,0,NotWin
1980,1972-1991,Friendly,0,NotWin
1980,1972-1991,Friendly,0,NotWin
1980,1972-1991,Official,0,NotWin
1980,1972-1991,Official,1,NotWin
1980,1972-1991,Official,1,Win
1980,1972-1991,Friendly,0,Win
1980,1972-1991,Official,1,NotWin
1980,1972-1991,Official,1,Win
1980,1972-1991,Friendly,1,NotWin
1980,1972-1991,Official,0,Win
1980,1972-1991,Friendly,0,Win
1980,1972-1991,Official,1,Win
1980,1972-1991,Friendly,0,Win
1980,1972-1991,Official,0,Win
1980,1972-1991,Friendly,0,NotWin
1980,1972-1991,Friendly,0,NotWin
1980,1972-1991,Official,1,NotWin
1980,1972-1991,Official,1,Win
1980,1972-1991,Official,0,Win
1980,1972-1991,Official,1,NotWin
1980,1972-1991,Friendly,0,Win
1980,1972-1991,Official,1,Win
1980,1972-1991,Official,1,Win
1980,1972-1991,Official,0,Win
1980,1972-1991,Friendly,0,Win
1980,1972-1991,Friendly,0,NotWin
1980,1972-1991,Official,1,Win
1980,1972-1991,Friendly,0,NotWin
1980,1972-1991,Official,0,Win
1980,1972-1991,Official,1,NotWin
1980,1972-1991,Official,1,NotWin
1980,1972-1991,Official,1,Win
1980,1972-1991,Friendly,0,Win
1980,1972-1991,Official,0,NotWin
1980,1972-1991,Official,1,Win
1980,1972-1991,Official,1,Win
1980,1972-1991,Friendly,0,Win
1980,1972-1991,Official,1,NotWin
1980,1972-1991,Official,0,Win
1980,1972-1991,Official,1,Win
1980,1972-1991,Official,1,NotWin
1980,1972-1991,Friendly,0,Win
1980,1972-1991,Friendly,0,Win
1980,1972-1991,Friendly,0,NotWin
1980,1972-1991,Official,1,NotWin
1980,1972-1991,Official,0,Win
